brand_name,brand_slug,model_name,model_slug,variant_name,variant_slug,variant_url,data_source,source_url,scraped_at
Tata,tata,Safari Old Generation,safari-old-generation,XMAS,xmas,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XMS,xms,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XT Plus,xt-plus,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XT Plus Dark Edition,xt-plus-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XTA Plus,xta-plus,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XTA Plus Dark Edition,xta-plus-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZ,xz,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZ Plus,xz-plus,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZ Plus 6 S,xz-plus-6-s,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZ Plus 6 S Dark Edition,xz-plus-6-s-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZ Plus 6 S Red Dark Edition,xz-plus-6-s-red-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZ Plus 6S Adventure,xz-plus-6s-adventure,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZ Plus Adventure,xz-plus-adventure,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZ Plus Dark Edition,xz-plus-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZ Plus Red Dark Edition,xz-plus-red-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA,xza,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus,xza-plus,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus (O),xza-plus-o,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus (O) 6 S,xza-plus-o-6-s,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus (O) 6 S Adventure,xza-plus-o-6-s-adventure,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus (O) 6 S Dark Edition,xza-plus-o-6-s-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus (O) 6 S Red Dark Edition,xza-plus-o-6-s-red-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus (O) Adventure,xza-plus-o-adventure,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus (O) Dark Edition,xza-plus-o-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus (O) Red Dark Edition,xza-plus-o-red-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus 6 S Dark Edition,xza-plus-6-s-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus 6 S Red Dark Edition,xza-plus-6-s-red-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus 6S,xza-plus-6s,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus 6S Adventure,xza-plus-6s-adventure,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus Adventure,xza-plus-adventure,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus Dark Edition,xza-plus-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Safari Old Generation,safari-old-generation,XZA Plus Red Dark Edition,xza-plus-red-dark-edition,https://www.carwale.com/tata-cars/safari-old-generation/,carwale_versions,https://www.carwale.com/tata-cars/safari-old-generation/,2026-06-16 15:58:51
Tata,tata,Nexon Ev Prime,nexon-ev-prime,XM,xm,https://www.carwale.com/tata-cars/nexon-ev-prime/,carwale_versions,https://www.carwale.com/tata-cars/nexon-ev-prime/,2026-06-16 15:58:52
Tata,tata,Nexon Ev Prime,nexon-ev-prime,XZ Plus,xz-plus,https://www.carwale.com/tata-cars/nexon-ev-prime/,carwale_versions,https://www.carwale.com/tata-cars/nexon-ev-prime/,2026-06-16 15:58:52
Tata,tata,Nexon Ev Prime,nexon-ev-prime,XZ Plus Dark Edition,xz-plus-dark-edition,https://www.carwale.com/tata-cars/nexon-ev-prime/,carwale_versions,https://www.carwale.com/tata-cars/nexon-ev-prime/,2026-06-16 15:58:52
Tata,tata,Nexon Ev Prime,nexon-ev-prime,XZ Plus LUX,xz-plus-lux,https://www.carwale.com/tata-cars/nexon-ev-prime/,carwale_versions,https://www.carwale.com/tata-cars/nexon-ev-prime/,2026-06-16 15:58:52
Tata,tata,Nexon Ev Prime,nexon-ev-prime,XZ Plus LUX Dark Edition,xz-plus-lux-dark-edition,https://www.carwale.com/tata-cars/nexon-ev-prime/,carwale_versions,https://www.carwale.com/tata-cars/nexon-ev-prime/,2026-06-16 15:58:52
Tata,tata,Nexon Ev Prime,nexon-ev-prime,XZ Plus Lux Jet,xz-plus-lux-jet,https://www.carwale.com/tata-cars/nexon-ev-prime/,carwale_versions,https://www.carwale.com/tata-cars/nexon-ev-prime/,2026-06-16 15:58:52
Tata,tata,Movus,movus,CX 7 STR,cx-7-str,https://www.carwale.com/tata-cars/movus/,carwale_versions,https://www.carwale.com/tata-cars/movus/,2026-06-16 15:58:52
Tata,tata,Movus,movus,CX 8 STR,cx-8-str,https://www.carwale.com/tata-cars/movus/,carwale_versions,https://www.carwale.com/tata-cars/movus/,2026-06-16 15:58:52
Tata,tata,Movus,movus,CX 9 STR,cx-9-str,https://www.carwale.com/tata-cars/movus/,carwale_versions,https://www.carwale.com/tata-cars/movus/,2026-06-16 15:58:52
Tata,tata,Movus,movus,LX 7 STR,lx-7-str,https://www.carwale.com/tata-cars/movus/,carwale_versions,https://www.carwale.com/tata-cars/movus/,2026-06-16 15:58:52
Tata,tata,Movus,movus,LX 8 STR,lx-8-str,https://www.carwale.com/tata-cars/movus/,carwale_versions,https://www.carwale.com/tata-cars/movus/,2026-06-16 15:58:52
Tata,tata,Movus,movus,LX 9 STR,lx-9-str,https://www.carwale.com/tata-cars/movus/,carwale_versions,https://www.carwale.com/tata-cars/movus/,2026-06-16 15:58:52
Tata,tata,Vistatech,vistatech,LS BS III,ls-bs-iii,https://www.carwale.com/tata-cars/vistatech/,carwale_versions,https://www.carwale.com/tata-cars/vistatech/,2026-06-16 15:58:52
Tata,tata,Vistatech,vistatech,LS BS IV,ls-bs-iv,https://www.carwale.com/tata-cars/vistatech/,carwale_versions,https://www.carwale.com/tata-cars/vistatech/,2026-06-16 15:58:52
Tata,tata,Vistatech,vistatech,LX BS III,lx-bs-iii,https://www.carwale.com/tata-cars/vistatech/,carwale_versions,https://www.carwale.com/tata-cars/vistatech/,2026-06-16 15:58:52
Tata,tata,Vistatech,vistatech,VX BS IV,vx-bs-iv,https://www.carwale.com/tata-cars/vistatech/,carwale_versions,https://www.carwale.com/tata-cars/vistatech/,2026-06-16 15:58:52
Tata,tata,Venture,venture,CX,cx,https://www.carwale.com/tata-cars/venture/,carwale_versions,https://www.carwale.com/tata-cars/venture/,2026-06-16 15:58:52
Tata,tata,Venture,venture,EX 7 STR,ex-7-str,https://www.carwale.com/tata-cars/venture/,carwale_versions,https://www.carwale.com/tata-cars/venture/,2026-06-16 15:58:52
Tata,tata,Venture,venture,EX 8 STR,ex-8-str,https://www.carwale.com/tata-cars/venture/,carwale_versions,https://www.carwale.com/tata-cars/venture/,2026-06-16 15:58:52
Tata,tata,Venture,venture,GX  8 STR,gx-8-str,https://www.carwale.com/tata-cars/venture/,carwale_versions,https://www.carwale.com/tata-cars/venture/,2026-06-16 15:58:52
Tata,tata,Venture,venture,GX 7 STR,gx-7-str,https://www.carwale.com/tata-cars/venture/,carwale_versions,https://www.carwale.com/tata-cars/venture/,2026-06-16 15:58:52
Tata,tata,Venture,venture,LX 7 STR,lx-7-str,https://www.carwale.com/tata-cars/venture/,carwale_versions,https://www.carwale.com/tata-cars/venture/,2026-06-16 15:58:52
Tata,tata,Venture,venture,LX 8 STR,lx-8-str,https://www.carwale.com/tata-cars/venture/,carwale_versions,https://www.carwale.com/tata-cars/venture/,2026-06-16 15:58:52
Tata,tata,Nano Genx,nano-genx,XE,xe,https://www.carwale.com/tata-cars/nano-genx/,carwale_versions,https://www.carwale.com/tata-cars/nano-genx/,2026-06-16 15:58:52
Tata,tata,Nano Genx,nano-genx,XM,xm,https://www.carwale.com/tata-cars/nano-genx/,carwale_versions,https://www.carwale.com/tata-cars/nano-genx/,2026-06-16 15:58:52
Tata,tata,Nano Genx,nano-genx,XMA,xma,https://www.carwale.com/tata-cars/nano-genx/,carwale_versions,https://www.carwale.com/tata-cars/nano-genx/,2026-06-16 15:58:52
Tata,tata,Nano Genx,nano-genx,XT,xt,https://www.carwale.com/tata-cars/nano-genx/,carwale_versions,https://www.carwale.com/tata-cars/nano-genx/,2026-06-16 15:58:52
Tata,tata,Nano Genx,nano-genx,XTA,xta,https://www.carwale.com/tata-cars/nano-genx/,carwale_versions,https://www.carwale.com/tata-cars/nano-genx/,2026-06-16 15:58:52
Tata,tata,Xenonxt,xenonxt,EX 4x2 [2014-2017],ex-4x2-2014-2017,https://www.carwale.com/tata-cars/xenonxt/,carwale_versions,https://www.carwale.com/tata-cars/xenonxt/,2026-06-16 15:58:53
Tata,tata,Xenonxt,xenonxt,EX 4x4 [2014-2017],ex-4x4-2014-2017,https://www.carwale.com/tata-cars/xenonxt/,carwale_versions,https://www.carwale.com/tata-cars/xenonxt/,2026-06-16 15:58:53
Tata,tata,Zest,zest,Premio,premio,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XE 75 PS Diesel,xe-75-ps-diesel,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XE Petrol,xe-petrol,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XM 75 PS Diesel,xm-75-ps-diesel,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XM Diesel,xm-diesel,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XM Petrol,xm-petrol,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XMA Diesel,xma-diesel,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XMS 75 PS Diesel,xms-75-ps-diesel,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XMS Diesel,xms-diesel,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XMS Diesel Anniversary LE,xms-diesel-anniversary-le,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XMS Petrol,xms-petrol,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XMS Petrol Anniversary LE,xms-petrol-anniversary-le,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XT Diesel,xt-diesel,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XT Petrol,xt-petrol,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Zest,zest,XTA Diesel,xta-diesel,https://www.carwale.com/tata-cars/zest/,carwale_versions,https://www.carwale.com/tata-cars/zest/,2026-06-16 15:58:53
Tata,tata,Tl,tl,4x4,4x4,https://www.carwale.com/tata-cars/tl/,carwale_versions,https://www.carwale.com/tata-cars/tl/,2026-06-16 15:58:53
Tata,tata,Estate,estate,Std,std,https://www.carwale.com/tata-cars/estate/,carwale_versions,https://www.carwale.com/tata-cars/estate/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,CX BS-III,cx-bs-iii,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,CX BS-IV,cx-bs-iv,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,CX PS BS III,cx-ps-bs-iii,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,CX PS BS IV,cx-ps-bs-iv,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,EX BS-III,ex-bs-iii,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,EX BS-IV,ex-bs-iv,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,FX BS-IV,fx-bs-iv,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,GX BS-IV,gx-bs-iv,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,LX BS-III,lx-bs-iii,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,LX BS-IV,lx-bs-iv,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Sumo Gold,sumo-gold,SA Gold,sa-gold,https://www.carwale.com/tata-cars/sumo-gold/,carwale_versions,https://www.carwale.com/tata-cars/sumo-gold/,2026-06-16 15:58:53
Tata,tata,Bolt,bolt,XE Diesel,xe-diesel,https://www.carwale.com/tata-cars/bolt/,carwale_versions,https://www.carwale.com/tata-cars/bolt/,2026-06-16 15:58:54
Tata,tata,Bolt,bolt,XE Petrol,xe-petrol,https://www.carwale.com/tata-cars/bolt/,carwale_versions,https://www.carwale.com/tata-cars/bolt/,2026-06-16 15:58:54
Tata,tata,Bolt,bolt,XM Diesel,xm-diesel,https://www.carwale.com/tata-cars/bolt/,carwale_versions,https://www.carwale.com/tata-cars/bolt/,2026-06-16 15:58:54
Tata,tata,Bolt,bolt,XM Petrol,xm-petrol,https://www.carwale.com/tata-cars/bolt/,carwale_versions,https://www.carwale.com/tata-cars/bolt/,2026-06-16 15:58:54
Tata,tata,Bolt,bolt,XMS Diesel,xms-diesel,https://www.carwale.com/tata-cars/bolt/,carwale_versions,https://www.carwale.com/tata-cars/bolt/,2026-06-16 15:58:54
Tata,tata,Bolt,bolt,XMS Petrol,xms-petrol,https://www.carwale.com/tata-cars/bolt/,carwale_versions,https://www.carwale.com/tata-cars/bolt/,2026-06-16 15:58:54
Tata,tata,Bolt,bolt,XT Diesel,xt-diesel,https://www.carwale.com/tata-cars/bolt/,carwale_versions,https://www.carwale.com/tata-cars/bolt/,2026-06-16 15:58:54
Tata,tata,Bolt,bolt,XT Petrol,xt-petrol,https://www.carwale.com/tata-cars/bolt/,carwale_versions,https://www.carwale.com/tata-cars/bolt/,2026-06-16 15:58:54
Tesla,tesla,Model Y,model-y,L Premium AWD 88.0 kWh,l-premium-awd-88-0-kwh,https://www.carwale.com/tesla-cars/model-y/,carwale_versions,https://www.carwale.com/tesla-cars/model-y/,2026-06-16 15:58:54
Tesla,tesla,Model Y,model-y,Premium Long Range RWD 2WD 75.0 kWh,premium-long-range-rwd-2wd-75-0-kwh,https://www.carwale.com/tesla-cars/model-y/,carwale_versions,https://www.carwale.com/tesla-cars/model-y/,2026-06-16 15:58:54
Tesla,tesla,Model Y,model-y,Premium RWD 2WD 60.0 kWh,premium-rwd-2wd-60-0-kwh,https://www.carwale.com/tesla-cars/model-y/,carwale_versions,https://www.carwale.com/tesla-cars/model-y/,2026-06-16 15:58:54
Tesla,tesla,Model 3,model-3,Long Range,long-range,https://www.carwale.com/tesla-cars/model-3/,carwale_versions,https://www.carwale.com/tesla-cars/model-3/,2026-06-16 15:58:54
Tesla,tesla,Model 3,model-3,Model Y,model-y,https://www.carwale.com/tesla-cars/model-3/,carwale_versions,https://www.carwale.com/tesla-cars/model-3/,2026-06-16 15:58:54
Tesla,tesla,Model 3,model-3,Performance,performance,https://www.carwale.com/tesla-cars/model-3/,carwale_versions,https://www.carwale.com/tesla-cars/model-3/,2026-06-16 15:58:54
Tesla,tesla,Model 3,model-3,Rear-Wheel Drive,rear-wheel-drive,https://www.carwale.com/tesla-cars/model-3/,carwale_versions,https://www.carwale.com/tesla-cars/model-3/,2026-06-16 15:58:54
Tesla,tesla,Model S,model-s,Model Y,model-y,https://www.carwale.com/tesla-cars/model-s/,carwale_versions,https://www.carwale.com/tesla-cars/model-s/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,E 2WD Petrol 1.5L Manual,e-2wd-petrol-1-5l-manual,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,G (O) 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),g-o-2wd-hybrid-electric-petrol-1-5l-automatic-e-cvt,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,G (O) 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT) Dual Tone,g-o-2wd-hybrid-electric-petrol-1-5l-automatic-e-cvt-dual-tone,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,G (O) 2WD Petrol 1.5L Automatic (TC),g-o-2wd-petrol-1-5l-automatic-tc,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,G (O) 2WD Petrol 1.5L Manual,g-o-2wd-petrol-1-5l-manual,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,G 2WD CNG 1.5L Manual,g-2wd-cng-1-5l-manual,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,S 2WD CNG 1.5L Manual,s-2wd-cng-1-5l-manual,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,S 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),s-2wd-hybrid-electric-petrol-1-5l-automatic-e-cvt,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,S 2WD Petrol 1.5L Automatic (TC),s-2wd-petrol-1-5l-automatic-tc,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,S 2WD Petrol 1.5L Manual,s-2wd-petrol-1-5l-manual,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,S AT NeoDrive [2023-2025],s-at-neodrive-2023-2025,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,S E-CNG [2023-2023],s-e-cng-2023-2023,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,S Hybrid [2022-2023],s-hybrid-2022-2023,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,S Hybrid [2023-2025],s-hybrid-2023-2025,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,S NeoDrive [2023-2025],s-neodrive-2023-2025,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,V 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT),v-2wd-hybrid-electric-petrol-1-5l-automatic-e-cvt,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,V 2WD Hybrid (Electric + Petrol) 1.5L Automatic (e-CVT) Dual Tone,v-2wd-hybrid-electric-petrol-1-5l-automatic-e-cvt-dual-tone,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,V 2WD Petrol 1.5L Automatic (TC),v-2wd-petrol-1-5l-automatic-tc,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,V 2WD Petrol 1.5L Automatic (TC) Dual Tone,v-2wd-petrol-1-5l-automatic-tc-dual-tone,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,V 2WD Petrol 1.5L Manual,v-2wd-petrol-1-5l-manual,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,V 2WD Petrol 1.5L Manual Dual Tone,v-2wd-petrol-1-5l-manual-dual-tone,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
Toyota,toyota,Hyryder,hyryder,V AWD Petrol 1.5L Automatic (TC),v-awd-petrol-1-5l-automatic-tc,https://www.carwale.com/toyota-cars/hyryder/,carwale_versions,https://www.carwale.com/toyota-cars/hyryder/,2026-06-16 15:58:54
