brand_slug,brand_name,model_slug,model_name,variant_slug,variant_name,variant_url
hyundai,Hyundai,creta-2023-2024,Creta 2023 2024,sx-o-knight,Sx O Knight,https://www.carwale.com/hyundai-cars/creta-2023-2024/sx-o-knight/
hyundai,Hyundai,creta-2023-2024,Creta 2023 2024,sx-o-adventure,Sx O Adventure,https://www.carwale.com/hyundai-cars/creta-2023-2024/sx-o-adventure/
hyundai,Hyundai,creta-2023-2024,Creta 2023 2024,sx-o-7,Sx O 7,https://www.carwale.com/hyundai-cars/creta-2023-2024/sx-o-7/
hyundai,Hyundai,grand-i10-nios-2019-2023,Grand I10 Nios 2019 2023,era,Era,https://www.carwale.com/hyundai-cars/grand-i10-nios-2019-2023/era/
hyundai,Hyundai,grand-i10-nios-2019-2023,Grand I10 Nios 2019 2023,magna-corporate,Magna Corporate,https://www.carwale.com/hyundai-cars/grand-i10-nios-2019-2023/magna-corporate/
hyundai,Hyundai,grand-i10-nios-2019-2023,Grand I10 Nios 2019 2023,magna,Magna,https://www.carwale.com/hyundai-cars/grand-i10-nios-2019-2023/magna/
hyundai,Hyundai,grand-i10-nios-2019-2023,Grand I10 Nios 2019 2023,corporate,Corporate,https://www.carwale.com/hyundai-cars/grand-i10-nios-2019-2023/corporate/
hyundai,Hyundai,grand-i10-nios-2019-2023,Grand I10 Nios 2019 2023,sportz,Sportz,https://www.carwale.com/hyundai-cars/grand-i10-nios-2019-2023/sportz/
hyundai,Hyundai,grand-i10-nios-2019-2023,Grand I10 Nios 2019 2023,asta,Asta,https://www.carwale.com/hyundai-cars/grand-i10-nios-2019-2023/asta/
hyundai,Hyundai,aura-2020-2023,Aura 2020 2023,e,E,https://www.carwale.com/hyundai-cars/aura-2020-2023/e/
hyundai,Hyundai,aura-2020-2023,Aura 2020 2023,s,S,https://www.carwale.com/hyundai-cars/aura-2020-2023/s/
hyundai,Hyundai,aura-2020-2023,Aura 2020 2023,sx,Sx,https://www.carwale.com/hyundai-cars/aura-2020-2023/sx/
hyundai,Hyundai,aura-2020-2023,Aura 2020 2023,sx-o,Sx O,https://www.carwale.com/hyundai-cars/aura-2020-2023/sx-o/
hyundai,Hyundai,aura-2020-2023,Aura 2020 2023,sx-plus,Sx Plus,https://www.carwale.com/hyundai-cars/aura-2020-2023/sx-plus/
hyundai,Hyundai,alcazar-2023-2024,Alcazar 2023 2024,prestige-exe,Prestige Exe,https://www.carwale.com/hyundai-cars/alcazar-2023-2024/prestige-exe/
hyundai,Hyundai,alcazar-2023-2024,Alcazar 2023 2024,prestige,Prestige,https://www.carwale.com/hyundai-cars/alcazar-2023-2024/prestige/
hyundai,Hyundai,alcazar-2023-2024,Alcazar 2023 2024,prestige-exe-o,Prestige Exe O,https://www.carwale.com/hyundai-cars/alcazar-2023-2024/prestige-exe-o/
hyundai,Hyundai,alcazar-2023-2024,Alcazar 2023 2024,platinum,Platinum,https://www.carwale.com/hyundai-cars/alcazar-2023-2024/platinum/
hyundai,Hyundai,alcazar-2023-2024,Alcazar 2023 2024,signature,Signature,https://www.carwale.com/hyundai-cars/alcazar-2023-2024/signature/
hyundai,Hyundai,alcazar-2023-2024,Alcazar 2023 2024,prestige-o,Prestige O,https://www.carwale.com/hyundai-cars/alcazar-2023-2024/prestige-o/
hyundai,Hyundai,alcazar-2023-2024,Alcazar 2023 2024,platinum-o,Platinum O,https://www.carwale.com/hyundai-cars/alcazar-2023-2024/platinum-o/
hyundai,Hyundai,alcazar-2023-2024,Alcazar 2023 2024,signature-o,Signature O,https://www.carwale.com/hyundai-cars/alcazar-2023-2024/signature-o/
hyundai,Hyundai,i20-n-line-2021-2023,I20 N Line 2021 2023,n6,N6,https://www.carwale.com/hyundai-cars/i20-n-line-2021-2023/n6/
hyundai,Hyundai,i20-n-line-2021-2023,I20 N Line 2021 2023,n8,N8,https://www.carwale.com/hyundai-cars/i20-n-line-2021-2023/n8/
hyundai,Hyundai,genesis,Genesis,38,38,https://www.carwale.com/hyundai-cars/genesis/38/
isuzu,Isuzu,v-cross,V Cross,z-4wd-diesel-turbo-manual,Z 4Wd Diesel Turbo Manual,https://www.carwale.com/isuzu-cars/v-cross/z-4wd-diesel-turbo-manual/
isuzu,Isuzu,v-cross,V Cross,z-prestige-4wd-diesel-turbo-manual,Z Prestige 4Wd Diesel Turbo Manual,https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-manual/
isuzu,Isuzu,v-cross,V Cross,z-prestige-4wd-diesel-turbo-automatic,Z Prestige 4Wd Diesel Turbo Automatic,https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-automatic/
isuzu,Isuzu,hi-lander,Hi Lander,2wd-diesel-turbo-manual,2Wd Diesel Turbo Manual,https://www.carwale.com/isuzu-cars/hi-lander/2wd-diesel-turbo-manual/
isuzu,Isuzu,hi-lander,Hi Lander,2wd-diesel-turbo-automatic,2Wd Diesel Turbo Automatic,https://www.carwale.com/isuzu-cars/hi-lander/2wd-diesel-turbo-automatic/
isuzu,Isuzu,mu-x,Mu X,4x2-at,4X2 At,https://www.carwale.com/isuzu-cars/mu-x/4x2-at/
isuzu,Isuzu,mu-x,Mu X,4x4-at,4X4 At,https://www.carwale.com/isuzu-cars/mu-x/4x4-at/
isuzu,Isuzu,mu7-2014-2017,Mu7 2014 2017,high-bs-iv,High Bs Iv,https://www.carwale.com/isuzu-cars/mu7-2014-2017/high-bs-iv/
isuzu,Isuzu,mu7-2014-2017,Mu7 2014 2017,base-bs-iv,Base Bs Iv,https://www.carwale.com/isuzu-cars/mu7-2014-2017/base-bs-iv/
isuzu,Isuzu,mu7-2014-2017,Mu7 2014 2017,base-bs-iii,Base Bs Iii,https://www.carwale.com/isuzu-cars/mu7-2014-2017/base-bs-iii/
isuzu,Isuzu,mu7-2014-2017,Mu7 2014 2017,premium-at,Premium At,https://www.carwale.com/isuzu-cars/mu7-2014-2017/premium-at/
isuzu,Isuzu,mu7-2014-2017,Mu7 2014 2017,high-bs-iii,High Bs Iii,https://www.carwale.com/isuzu-cars/mu7-2014-2017/high-bs-iii/
isuzu,Isuzu,trooper,Trooper,4x4,4X4,https://www.carwale.com/isuzu-cars/trooper/4x4/
isuzu,Isuzu,mu-x-2018-2020,Mu X 2018 2020,4x2,4X2,https://www.carwale.com/isuzu-cars/mu-x-2018-2020/4x2/
isuzu,Isuzu,mu-x-2018-2020,Mu X 2018 2020,4x4,4X4,https://www.carwale.com/isuzu-cars/mu-x-2018-2020/4x4/
isuzu,Isuzu,d-max-2021-2024,D Max 2021 2024,hi-lander-2021,Hi Lander 2021,https://www.carwale.com/isuzu-cars/d-max-2021-2024/hi-lander-2021/
isuzu,Isuzu,d-max-2021-2024,D Max 2021 2024,hi-lander,Hi Lander,https://www.carwale.com/isuzu-cars/d-max-2021-2024/hi-lander/
isuzu,Isuzu,d-max-2021-2024,D Max 2021 2024,v-cross-z-4x2-at-2021,V Cross Z 4X2 At 2021,https://www.carwale.com/isuzu-cars/d-max-2021-2024/v-cross-z-4x2-at-2021/
isuzu,Isuzu,d-max-2021-2024,D Max 2021 2024,v-cross-z-4x2-at,V Cross Z 4X2 At,https://www.carwale.com/isuzu-cars/d-max-2021-2024/v-cross-z-4x2-at/
isuzu,Isuzu,d-max-2021-2024,D Max 2021 2024,v-cross-z-4x4-mt-2021,V Cross Z 4X4 Mt 2021,https://www.carwale.com/isuzu-cars/d-max-2021-2024/v-cross-z-4x4-mt-2021/
isuzu,Isuzu,d-max-2021-2024,D Max 2021 2024,v-cross-z-4x4-mt,V Cross Z 4X4 Mt,https://www.carwale.com/isuzu-cars/d-max-2021-2024/v-cross-z-4x4-mt/
isuzu,Isuzu,d-max-2021-2024,D Max 2021 2024,v-cross-z-prestige-4x4-at-2021,V Cross Z Prestige 4X4 At 2021,https://www.carwale.com/isuzu-cars/d-max-2021-2024/v-cross-z-prestige-4x4-at-2021/
isuzu,Isuzu,d-max-2021-2024,D Max 2021 2024,v-cross-z-prestige-4x4-at,V Cross Z Prestige 4X4 At,https://www.carwale.com/isuzu-cars/d-max-2021-2024/v-cross-z-prestige-4x4-at/
jaguar,Jaguar,f-pace,F Pace,s-r-dynamic-20-petrol,S R Dynamic 20 Petrol,https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-petrol/
jaguar,Jaguar,f-pace,F Pace,s-r-dynamic-20-diesel,S R Dynamic 20 Diesel,https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-diesel/
jaguar,Jaguar,i-pace,I Pace,s,S,https://www.carwale.com/jaguar-cars/i-pace/s/
jaguar,Jaguar,i-pace,I Pace,se,Se,https://www.carwale.com/jaguar-cars/i-pace/se/
jaguar,Jaguar,i-pace,I Pace,se-black-edition,Se Black Edition,https://www.carwale.com/jaguar-cars/i-pace/se-black-edition/
jaguar,Jaguar,i-pace,I Pace,hse,Hse,https://www.carwale.com/jaguar-cars/i-pace/hse/
jaguar,Jaguar,i-pace,I Pace,range,Range,https://www.carwale.com/jaguar-cars/i-pace/range/
jaguar,Jaguar,f-pace-2016-2021,F Pace 2016 2021,prestige,Prestige,https://www.carwale.com/jaguar-cars/f-pace-2016-2021/prestige/
jaguar,Jaguar,f-pace-2016-2021,F Pace 2016 2021,prestige-petrol-2018-2020,Prestige Petrol 2018 2020,https://www.carwale.com/jaguar-cars/f-pace-2016-2021/prestige-petrol-2018-2020/
jaguar,Jaguar,f-pace-2016-2021,F Pace 2016 2021,prestige-petrol,Prestige Petrol,https://www.carwale.com/jaguar-cars/f-pace-2016-2021/prestige-petrol/
jaguar,Jaguar,f-pace-2016-2021,F Pace 2016 2021,pure,Pure,https://www.carwale.com/jaguar-cars/f-pace-2016-2021/pure/
jaguar,Jaguar,f-pace-2016-2021,F Pace 2016 2021,prestige-2016-2017,Prestige 2016 2017,https://www.carwale.com/jaguar-cars/f-pace-2016-2021/prestige-2016-2017/
jaguar,Jaguar,f-pace-2016-2021,F Pace 2016 2021,r-sport,R Sport,https://www.carwale.com/jaguar-cars/f-pace-2016-2021/r-sport/
jaguar,Jaguar,f-pace-2016-2021,F Pace 2016 2021,first-edition,First Edition,https://www.carwale.com/jaguar-cars/f-pace-2016-2021/first-edition/
jaguar,Jaguar,f-pace-2016-2021,F Pace 2016 2021,r-sport-petrol,R Sport Petrol,https://www.carwale.com/jaguar-cars/f-pace-2016-2021/r-sport-petrol/
jaguar,Jaguar,xj50,Xj50,30-v6,30 V6,https://www.carwale.com/jaguar-cars/xj50/30-v6/
jaguar,Jaguar,xf,Xf,pure-diesel,Pure Diesel,https://www.carwale.com/jaguar-cars/xf/pure-diesel/
jaguar,Jaguar,xf,Xf,pure-diesel-cbu,Pure Diesel Cbu,https://www.carwale.com/jaguar-cars/xf/pure-diesel-cbu/
jaguar,Jaguar,xf,Xf,prestige-petrol-2017-2020,Prestige Petrol 2017 2020,https://www.carwale.com/jaguar-cars/xf/prestige-petrol-2017-2020/
jaguar,Jaguar,xf,Xf,prestige-diesel,Prestige Diesel,https://www.carwale.com/jaguar-cars/xf/prestige-diesel/
jaguar,Jaguar,xf,Xf,20-prestige-petrol,20 Prestige Petrol,https://www.carwale.com/jaguar-cars/xf/20-prestige-petrol/
jaguar,Jaguar,xf,Xf,prestige-petrol-cbu,Prestige Petrol Cbu,https://www.carwale.com/jaguar-cars/xf/prestige-petrol-cbu/
jaguar,Jaguar,xf,Xf,prestige-diesel-cbu,Prestige Diesel Cbu,https://www.carwale.com/jaguar-cars/xf/prestige-diesel-cbu/
jaguar,Jaguar,xf,Xf,portfolio-petrol,Portfolio Petrol,https://www.carwale.com/jaguar-cars/xf/portfolio-petrol/
jaguar,Jaguar,xf,Xf,portfolio-diesel,Portfolio Diesel,https://www.carwale.com/jaguar-cars/xf/portfolio-diesel/
jaguar,Jaguar,xf,Xf,portfolio-petrol-cbu,Portfolio Petrol Cbu,https://www.carwale.com/jaguar-cars/xf/portfolio-petrol-cbu/
jaguar,Jaguar,xf,Xf,portfolio-diesel-cbu,Portfolio Diesel Cbu,https://www.carwale.com/jaguar-cars/xf/portfolio-diesel-cbu/
jaguar,Jaguar,xf,Xf,r-dynamic-s-p250,R Dynamic S P250,https://www.carwale.com/jaguar-cars/xf/r-dynamic-s-p250/
jaguar,Jaguar,xf,Xf,r-dynamic-s-d200,R Dynamic S D200,https://www.carwale.com/jaguar-cars/xf/r-dynamic-s-d200/
jaguar,Jaguar,f-type,F Type,coupe-20,Coupe 20,https://www.carwale.com/jaguar-cars/f-type/coupe-20/
jaguar,Jaguar,f-type,F Type,coupe-r-dynamic-20-2020-2023,Coupe R Dynamic 20 2020 2023,https://www.carwale.com/jaguar-cars/f-type/coupe-r-dynamic-20-2020-2023/
jaguar,Jaguar,f-type,F Type,coupe-r-dynamic-20,Coupe R Dynamic 20,https://www.carwale.com/jaguar-cars/f-type/coupe-r-dynamic-20/
jaguar,Jaguar,f-type,F Type,coupe-first-edition-20,Coupe First Edition 20,https://www.carwale.com/jaguar-cars/f-type/coupe-first-edition-20/
jaguar,Jaguar,f-type,F Type,20-convertible-r-dynamic,20 Convertible R Dynamic,https://www.carwale.com/jaguar-cars/f-type/20-convertible-r-dynamic/
jaguar,Jaguar,f-type,F Type,v8-coupe-first-edition-50,V8 Coupe First Edition 50,https://www.carwale.com/jaguar-cars/f-type/v8-coupe-first-edition-50/
jaguar,Jaguar,f-type,F Type,v8-coupe-r-dynamic-50-2020-2023,V8 Coupe R Dynamic 50 2020 2023,https://www.carwale.com/jaguar-cars/f-type/v8-coupe-r-dynamic-50-2020-2023/
jaguar,Jaguar,f-type,F Type,v8-coupe-r-dynamic-50,V8 Coupe R Dynamic 50,https://www.carwale.com/jaguar-cars/f-type/v8-coupe-r-dynamic-50/
jaguar,Jaguar,f-type,F Type,v8-convertible-r-dynamic-50-2020-2023,V8 Convertible R Dynamic 50 2020 2023,https://www.carwale.com/jaguar-cars/f-type/v8-convertible-r-dynamic-50-2020-2023/
jaguar,Jaguar,f-type,F Type,v8-convertible-r-dynamic-50,V8 Convertible R Dynamic 50,https://www.carwale.com/jaguar-cars/f-type/v8-convertible-r-dynamic-50/
jaguar,Jaguar,f-type,F Type,v8-coupe-r-awd-50,V8 Coupe R Awd 50,https://www.carwale.com/jaguar-cars/f-type/v8-coupe-r-awd-50/
jaguar,Jaguar,f-type,F Type,v8-convertible-r-awd-50,V8 Convertible R Awd 50,https://www.carwale.com/jaguar-cars/f-type/v8-convertible-r-awd-50/
jaguar,Jaguar,xe,Xe,s-diesel,S Diesel,https://www.carwale.com/jaguar-cars/xe/s-diesel/
jaguar,Jaguar,xe,Xe,se-diesel,Se Diesel,https://www.carwale.com/jaguar-cars/xe/se-diesel/
jaguar,Jaguar,xe,Xe,s,S,https://www.carwale.com/jaguar-cars/xe/s/
jaguar,Jaguar,xe,Xe,se,Se,https://www.carwale.com/jaguar-cars/xe/se/
jaguar,Jaguar,xj-l,Xj L,30-premium-luxury-2016-2018,30 Premium Luxury 2016 2018,https://www.carwale.com/jaguar-cars/xj-l/30-premium-luxury-2016-2018/
jaguar,Jaguar,xj-l,Xj L,20-portfolio,20 Portfolio,https://www.carwale.com/jaguar-cars/xj-l/20-portfolio/
jaguar,Jaguar,xj-l,Xj L,30-premium-luxury,30 Premium Luxury,https://www.carwale.com/jaguar-cars/xj-l/30-premium-luxury/
jaguar,Jaguar,xj-l,Xj L,30-portfolio,30 Portfolio,https://www.carwale.com/jaguar-cars/xj-l/30-portfolio/
jaguar,Jaguar,xj-l,Xj L,50,50,https://www.carwale.com/jaguar-cars/xj-l/50/
jaguar,Jaguar,xj-l,Xj L,50-v8-autobiography,50 V8 Autobiography,https://www.carwale.com/jaguar-cars/xj-l/50-v8-autobiography/
jaguar,Jaguar,xk,Xk,r-v8-coupe,R V8 Coupe,https://www.carwale.com/jaguar-cars/xk/r-v8-coupe/
jaguar,Jaguar,xk,Xk,r-v8-convertible,R V8 Convertible,https://www.carwale.com/jaguar-cars/xk/r-v8-convertible/
jaguar,Jaguar,xk,Xk,v8-convertible-spl,V8 Convertible Spl,https://www.carwale.com/jaguar-cars/xk/v8-convertible-spl/
jaguar,Jaguar,xk,Xk,v8-coupe-spl,V8 Coupe Spl,https://www.carwale.com/jaguar-cars/xk/v8-coupe-spl/
jaguar,Jaguar,xk,Xk,rs,Rs,https://www.carwale.com/jaguar-cars/xk/rs/
jaguar,Jaguar,xk,Xk,v8-coupe,V8 Coupe,https://www.carwale.com/jaguar-cars/xk/v8-coupe/
jaguar,Jaguar,xk,Xk,v8-convertible,V8 Convertible,https://www.carwale.com/jaguar-cars/xk/v8-convertible/
jeep,Jeep,meridian,Meridian,longitude,Longitude,https://www.carwale.com/jeep-cars/meridian/longitude/
jeep,Jeep,meridian,Meridian,longtitude-plus,Longtitude Plus,https://www.carwale.com/jeep-cars/meridian/longtitude-plus/
jeep,Jeep,meridian,Meridian,limited-o,Limited O,https://www.carwale.com/jeep-cars/meridian/limited-o/
jeep,Jeep,meridian,Meridian,trail-edition,Trail Edition,https://www.carwale.com/jeep-cars/meridian/trail-edition/
jeep,Jeep,meridian,Meridian,overland,Overland,https://www.carwale.com/jeep-cars/meridian/overland/
jeep,Jeep,meridian,Meridian,track-edition,Track Edition,https://www.carwale.com/jeep-cars/meridian/track-edition/
jeep,Jeep,compass,Compass,sport,Sport,https://www.carwale.com/jeep-cars/compass/sport/
jeep,Jeep,compass,Compass,longitude,Longitude,https://www.carwale.com/jeep-cars/compass/longitude/
jeep,Jeep,compass,Compass,longitude-o,Longitude O,https://www.carwale.com/jeep-cars/compass/longitude-o/
jeep,Jeep,compass,Compass,trail-edition,Trail Edition,https://www.carwale.com/jeep-cars/compass/trail-edition/
jeep,Jeep,compass,Compass,limited-o,Limited O,https://www.carwale.com/jeep-cars/compass/limited-o/
jeep,Jeep,compass,Compass,model-s-o,Model S O,https://www.carwale.com/jeep-cars/compass/model-s-o/
jeep,Jeep,compass,Compass,track-edition,Track Edition,https://www.carwale.com/jeep-cars/compass/track-edition/
jeep,Jeep,wrangler,Wrangler,unlimited,Unlimited,https://www.carwale.com/jeep-cars/wrangler/unlimited/
jeep,Jeep,wrangler,Wrangler,rubicon,Rubicon,https://www.carwale.com/jeep-cars/wrangler/rubicon/
jeep,Jeep,wrangler,Wrangler,willys-41-special-edition,Willys 41 Special Edition,https://www.carwale.com/jeep-cars/wrangler/willys-41-special-edition/
jeep,Jeep,grand-cherokee,Grand Cherokee,limited-o,Limited O,https://www.carwale.com/jeep-cars/grand-cherokee/limited-o/
jeep,Jeep,grand-cherokee,Grand Cherokee,signature-edition,Signature Edition,https://www.carwale.com/jeep-cars/grand-cherokee/signature-edition/
jeep,Jeep,grandcherokee-2016-2020,Grandcherokee 2016 2020,limited,Limited,https://www.carwale.com/jeep-cars/grandcherokee-2016-2020/limited/
jeep,Jeep,grandcherokee-2016-2020,Grandcherokee 2016 2020,summit,Summit,https://www.carwale.com/jeep-cars/grandcherokee-2016-2020/summit/
jeep,Jeep,grandcherokee-2016-2020,Grandcherokee 2016 2020,srt,Srt,https://www.carwale.com/jeep-cars/grandcherokee-2016-2020/srt/
jeep,Jeep,kaiser,Kaiser,cj-5,Cj 5,https://www.carwale.com/jeep-cars/kaiser/cj-5/
jeep,Jeep,wrangler-2021-2024,Wrangler 2021 2024,unlimited,Unlimited,https://www.carwale.com/jeep-cars/wrangler-2021-2024/unlimited/
jeep,Jeep,wrangler-2021-2024,Wrangler 2021 2024,rubicon,Rubicon,https://www.carwale.com/jeep-cars/wrangler-2021-2024/rubicon/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,sport,Sport,https://www.carwale.com/jeep-cars/compass-2017-2021/sport/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,sport-plus,Sport Plus,https://www.carwale.com/jeep-cars/compass-2017-2021/sport-plus/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,sport-bedrock,Sport Bedrock,https://www.carwale.com/jeep-cars/compass-2017-2021/sport-bedrock/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,longitude,Longitude,https://www.carwale.com/jeep-cars/compass-2017-2021/longitude/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,longitude-o,Longitude O,https://www.carwale.com/jeep-cars/compass-2017-2021/longitude-o/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,longitude-plus,Longitude Plus,https://www.carwale.com/jeep-cars/compass-2017-2021/longitude-plus/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,limited,Limited,https://www.carwale.com/jeep-cars/compass-2017-2021/limited/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,night-eagle,Night Eagle,https://www.carwale.com/jeep-cars/compass-2017-2021/night-eagle/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,limited-o,Limited O,https://www.carwale.com/jeep-cars/compass-2017-2021/limited-o/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,limited-plus,Limited Plus,https://www.carwale.com/jeep-cars/compass-2017-2021/limited-plus/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,trailhawk,Trailhawk,https://www.carwale.com/jeep-cars/compass-2017-2021/trailhawk/
jeep,Jeep,compass-2017-2021,Compass 2017 2021,trailhawk-o,Trailhawk O,https://www.carwale.com/jeep-cars/compass-2017-2021/trailhawk-o/
kia,Kia,seltos,Seltos,hte,Hte,https://www.carwale.com/kia-cars/seltos/hte/
kia,Kia,seltos,Seltos,hte-o,Hte O,https://www.carwale.com/kia-cars/seltos/hte-o/
kia,Kia,seltos,Seltos,htk,Htk,https://www.carwale.com/kia-cars/seltos/htk/
kia,Kia,seltos,Seltos,htk-o,Htk O,https://www.carwale.com/kia-cars/seltos/htk-o/
kia,Kia,seltos,Seltos,htx,Htx,https://www.carwale.com/kia-cars/seltos/htx/
kia,Kia,seltos,Seltos,htx-a,Htx A,https://www.carwale.com/kia-cars/seltos/htx-a/
kia,Kia,seltos,Seltos,gtx,Gtx,https://www.carwale.com/kia-cars/seltos/gtx/
kia,Kia,seltos,Seltos,x-line,X Line,https://www.carwale.com/kia-cars/seltos/x-line/
kia,Kia,seltos,Seltos,gtx-a,Gtx A,https://www.carwale.com/kia-cars/seltos/gtx-a/
kia,Kia,seltos,Seltos,x-line-a,X Line A,https://www.carwale.com/kia-cars/seltos/x-line-a/
kia,Kia,seltos,Seltos,gtx-o,Gtx O,https://www.carwale.com/kia-cars/seltos/gtx-o/
kia,Kia,seltos,Seltos,x-line-o,X Line O,https://www.carwale.com/kia-cars/seltos/x-line-o/
kia,Kia,sonet,Sonet,hte,Hte,https://www.carwale.com/kia-cars/sonet/hte/
kia,Kia,sonet,Sonet,hte-o,Hte O,https://www.carwale.com/kia-cars/sonet/hte-o/
kia,Kia,sonet,Sonet,htk-o,Htk O,https://www.carwale.com/kia-cars/sonet/htk-o/
kia,Kia,sonet,Sonet,htk-plus,Htk Plus,https://www.carwale.com/kia-cars/sonet/htk-plus/
kia,Kia,sonet,Sonet,htk-plus-o,Htk Plus O,https://www.carwale.com/kia-cars/sonet/htk-plus-o/
kia,Kia,sonet,Sonet,htx,Htx,https://www.carwale.com/kia-cars/sonet/htx/
kia,Kia,sonet,Sonet,gtx-plus,Gtx Plus,https://www.carwale.com/kia-cars/sonet/gtx-plus/
kia,Kia,sonet,Sonet,x-line,X Line,https://www.carwale.com/kia-cars/sonet/x-line/
kia,Kia,carens,Carens,premium-o,Premium O,https://www.carwale.com/kia-cars/carens/premium-o/
kia,Kia,carens-clavis,Carens Clavis,hte,Hte,https://www.carwale.com/kia-cars/carens-clavis/hte/
kia,Kia,carens-clavis,Carens Clavis,hte-o,Hte O,https://www.carwale.com/kia-cars/carens-clavis/hte-o/
kia,Kia,carens-clavis,Carens Clavis,hte-ex,Hte Ex,https://www.carwale.com/kia-cars/carens-clavis/hte-ex/
kia,Kia,carens-clavis,Carens Clavis,htk-plus,Htk Plus,https://www.carwale.com/kia-cars/carens-clavis/htk-plus/
kia,Kia,carens-clavis,Carens Clavis,htk-plus-o,Htk Plus O,https://www.carwale.com/kia-cars/carens-clavis/htk-plus-o/
kia,Kia,carens-clavis,Carens Clavis,htx,Htx,https://www.carwale.com/kia-cars/carens-clavis/htx/
kia,Kia,carens-clavis,Carens Clavis,htx-o,Htx O,https://www.carwale.com/kia-cars/carens-clavis/htx-o/
kia,Kia,carens-clavis,Carens Clavis,gtx,Gtx,https://www.carwale.com/kia-cars/carens-clavis/gtx/
kia,Kia,carens-clavis,Carens Clavis,htx-o-a,Htx O A,https://www.carwale.com/kia-cars/carens-clavis/htx-o-a/
kia,Kia,carens-clavis,Carens Clavis,htx-plus,Htx Plus,https://www.carwale.com/kia-cars/carens-clavis/htx-plus/
kia,Kia,carens-clavis,Carens Clavis,gtx-plus,Gtx Plus,https://www.carwale.com/kia-cars/carens-clavis/gtx-plus/
kia,Kia,carens-clavis,Carens Clavis,x-line,X Line,https://www.carwale.com/kia-cars/carens-clavis/x-line/
