brand_name,model_name,variant_name,variant_slug,variant_url,price,fuel_type,transmission,engine,mileage,power,torque,seating_capacity,airbags,body_type,source_url,scraped_at
Tata,Harrier,Fearless X Plus  Dark Edition Diesel 2.0L Turbo Manual,fearless-x-plus-dark-edition-diesel-20l-turbo-manual,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-dark-edition-diesel-20l-turbo-manual/,Rs. 28.54 Lakh,Petrol,Automatic,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,7,,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-dark-edition-diesel-20l-turbo-manual/,2026-06-16 23:15:36
Tata,Harrier,Fearless X Plus  Dark Edition Petrol 1.5L Turbo Automatic,fearless-x-plus-dark-edition-petrol-15l-turbo-automatic,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-dark-edition-petrol-15l-turbo-automatic/,Rs. 28.54 Lakh,Petrol,Automatic,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,7,,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-dark-edition-petrol-15l-turbo-automatic/,2026-06-16 23:15:41
Tata,Harrier,Fearless X Plus  Diesel 2.0L Turbo Automatic,fearless-x-plus-diesel-20l-turbo-automatic,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-diesel-20l-turbo-automatic/,Rs. 26.27 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,7,,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-diesel-20l-turbo-automatic/,2026-06-16 23:15:46
Tata,Harrier,Fearless X Plus  Diesel 2.0L Turbo Manual,fearless-x-plus-diesel-20l-turbo-manual,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-diesel-20l-turbo-manual/,Rs. 26.27 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,7,,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-diesel-20l-turbo-manual/,2026-06-16 23:15:50
Tata,Harrier,Fearless X Plus  Petrol 1.5L Turbo Automatic,fearless-x-plus-petrol-15l-turbo-automatic,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-petrol-15l-turbo-automatic/,Rs. 26.27 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,7,,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-petrol-15l-turbo-automatic/,2026-06-16 23:15:55
Tata,Harrier,Fearless X Plus  Petrol 1.5L Turbo Manual,fearless-x-plus-petrol-15l-turbo-manual,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-petrol-15l-turbo-manual/,Rs. 26.27 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,7,,https://www.carwale.com/tata-cars/harrier/fearless-x-plus-petrol-15l-turbo-manual/,2026-06-16 23:16:00
Tata,Harrier,Pure,pure,https://www.carwale.com/tata-cars/harrier/pure/,Rs. 12.89 Lakh,,Manual,1498 cc Turbocharged,,167.62bhp,350Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier/pure/,2026-06-16 23:16:04
Tata,Harrier,Pure Plus (S) AT,pure-plus-s-at,https://www.carwale.com/tata-cars/harrier/pure-plus-s-at/,Rs. 12.89 Lakh,,Manual,1498 cc Turbocharged,,167.62bhp,350Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier/pure-plus-s-at/,2026-06-16 23:16:09
Tata,Harrier,Pure X Dark Edition Diesel 2.0L Turbo Automatic,pure-x-dark-edition-diesel-20l-turbo-automatic,https://www.carwale.com/tata-cars/harrier/pure-x-dark-edition-diesel-20l-turbo-automatic/,Rs. 21.15 Lakh,Petrol,Automatic,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,6,,https://www.carwale.com/tata-cars/harrier/pure-x-dark-edition-diesel-20l-turbo-automatic/,2026-06-16 23:16:14
Tata,Harrier,Pure X Dark Edition Diesel 2.0L Turbo Manual,pure-x-dark-edition-diesel-20l-turbo-manual,https://www.carwale.com/tata-cars/harrier/pure-x-dark-edition-diesel-20l-turbo-manual/,Rs. 21.15 Lakh,Petrol,Automatic,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,6,,https://www.carwale.com/tata-cars/harrier/pure-x-dark-edition-diesel-20l-turbo-manual/,2026-06-16 23:16:19
Tata,Harrier,Pure X Dark Edition Petrol 1.5L Turbo Automatic,pure-x-dark-edition-petrol-15l-turbo-automatic,https://www.carwale.com/tata-cars/harrier/pure-x-dark-edition-petrol-15l-turbo-automatic/,Rs. 21.15 Lakh,Petrol,Automatic,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,6,,https://www.carwale.com/tata-cars/harrier/pure-x-dark-edition-petrol-15l-turbo-automatic/,2026-06-16 23:16:23
Tata,Harrier,Pure X Diesel 2.0L Turbo Automatic,pure-x-diesel-20l-turbo-automatic,https://www.carwale.com/tata-cars/harrier/pure-x-diesel-20l-turbo-automatic/,Rs. 18.93 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,6,,https://www.carwale.com/tata-cars/harrier/pure-x-diesel-20l-turbo-automatic/,2026-06-16 23:16:28
Tata,Harrier,Pure X Diesel 2.0L Turbo Manual,pure-x-diesel-20l-turbo-manual,https://www.carwale.com/tata-cars/harrier/pure-x-diesel-20l-turbo-manual/,Rs. 18.93 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,6,,https://www.carwale.com/tata-cars/harrier/pure-x-diesel-20l-turbo-manual/,2026-06-16 23:16:32
Tata,Harrier,Pure X Petrol 1.5L Turbo Automatic,pure-x-petrol-15l-turbo-automatic,https://www.carwale.com/tata-cars/harrier/pure-x-petrol-15l-turbo-automatic/,Rs. 18.93 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,6,,https://www.carwale.com/tata-cars/harrier/pure-x-petrol-15l-turbo-automatic/,2026-06-16 23:16:37
Tata,Harrier,Pure X Petrol 1.5L Turbo Manual,pure-x-petrol-15l-turbo-manual,https://www.carwale.com/tata-cars/harrier/pure-x-petrol-15l-turbo-manual/,Rs. 18.93 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,6,,https://www.carwale.com/tata-cars/harrier/pure-x-petrol-15l-turbo-manual/,2026-06-16 23:16:42
Tata,Harrier,Pure X Petrol 1.5L Turbo Manual Dark Edition,pure-x-petrol-15l-turbo-manual-dark-edition,https://www.carwale.com/tata-cars/harrier/pure-x-petrol-15l-turbo-manual-dark-edition/,Rs. 18.93 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,6,,https://www.carwale.com/tata-cars/harrier/pure-x-petrol-15l-turbo-manual-dark-edition/,2026-06-16 23:16:47
Tata,Harrier,Smart Diesel 2.0L Turbo Manual,smart-diesel-20l-turbo-manual,https://www.carwale.com/tata-cars/harrier/smart-diesel-20l-turbo-manual/,Rs. 15.33 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,6,,https://www.carwale.com/tata-cars/harrier/smart-diesel-20l-turbo-manual/,2026-06-16 23:16:51
Tata,Harrier,Smart Petrol 1.5L Turbo Manual,smart-petrol-15l-turbo-manual,https://www.carwale.com/tata-cars/harrier/smart-petrol-15l-turbo-manual/,Rs. 15.33 Lakh,Petrol,Manual,"1498 cc, 4 Cylinders Inline",,168 bhp,280 Nm,5,6,,https://www.carwale.com/tata-cars/harrier/smart-petrol-15l-turbo-manual/,2026-06-16 23:16:56
Tata,Harrier,Stealth Edition Diesel 2.0L Turbo Automatic,stealth-edition-diesel-20l-turbo-automatic,https://www.carwale.com/tata-cars/harrier/stealth-edition-diesel-20l-turbo-automatic/,Rs. 28.90 Lakh,Diesel,Manual,"1956 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC, Single-point fuel distribution",,168 bhp,350 Nm,5,7,,https://www.carwale.com/tata-cars/harrier/stealth-edition-diesel-20l-turbo-automatic/,2026-06-16 23:17:01
Tata,Harrier,Stealth Edition Diesel 2.0L Turbo Manual,stealth-edition-diesel-20l-turbo-manual,https://www.carwale.com/tata-cars/harrier/stealth-edition-diesel-20l-turbo-manual/,Rs. 28.90 Lakh,Diesel,Manual,"1956 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC, Single-point fuel distribution",,168 bhp,350 Nm,5,7,,https://www.carwale.com/tata-cars/harrier/stealth-edition-diesel-20l-turbo-manual/,2026-06-16 23:17:05
Tata,Punch Ev,Adventure 40.0 kWh,adventure-400-kwh,https://www.carwale.com/tata-cars/punch-ev/adventure-400-kwh/,Rs. 12.34 Lakh,Electric,Automatic,,,127 bhp,154 Nm,5,6,SUV,https://www.carwale.com/tata-cars/punch-ev/adventure-400-kwh/,2026-06-16 23:17:10
Tata,Punch Ev,Empowered  40.0 kWh,empowered-400-kwh,https://www.carwale.com/tata-cars/punch-ev/empowered-400-kwh/,Rs. 13.08 Lakh,Electric,Automatic,,,127 bhp,154 Nm,5,6,SUV,https://www.carwale.com/tata-cars/punch-ev/empowered-400-kwh/,2026-06-16 23:17:15
Tata,Punch Ev,Empowered Plus S 40.0 kWh,empowered-plus-s-400-kwh,https://www.carwale.com/tata-cars/punch-ev/empowered-plus-s-400-kwh/,Rs. 13.39 Lakh,Electric,Automatic,,,127 bhp,154 Nm,5,6,SUV,https://www.carwale.com/tata-cars/punch-ev/empowered-plus-s-400-kwh/,2026-06-16 23:17:19
Tata,Punch Ev,Smart 30.0 kWh,smart-300-kwh,https://www.carwale.com/tata-cars/punch-ev/smart-300-kwh/,Rs. 10.20 Lakh,Electric,Automatic,,,87 bhp,154 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/punch-ev/smart-300-kwh/,2026-06-16 23:17:24
Tata,Punch Ev,Smart Plus 30.0 kWh,smart-plus-300-kwh,https://www.carwale.com/tata-cars/punch-ev/smart-plus-300-kwh/,Rs. 10.92 Lakh,Electric,Automatic,,,87 bhp,154 Nm,5,6,SUV,https://www.carwale.com/tata-cars/punch-ev/smart-plus-300-kwh/,2026-06-16 23:17:28
Tata,Punch Ev,Smart Plus 40.0 kWh,smart-plus-400-kwh,https://www.carwale.com/tata-cars/punch-ev/smart-plus-400-kwh/,Rs. 10.92 Lakh,Electric,Automatic,,,87 bhp,154 Nm,5,6,SUV,https://www.carwale.com/tata-cars/punch-ev/smart-plus-400-kwh/,2026-06-16 23:17:33
Tata,Altroz,Accomplished Plus S Petrol 1.2L Automatic (DCT),accomplished-plus-s-petrol-12l-automatic-dct,https://www.carwale.com/tata-cars/altroz/accomplished-plus-s-petrol-12l-automatic-dct/,Rs. 12.51 Lakh,Petrol,Automatic,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/accomplished-plus-s-petrol-12l-automatic-dct/,2026-06-16 23:17:37
Tata,Altroz,Accomplished S CNG 1.2L Automatic (AMT),accomplished-s-cng-12l-automatic-amt,https://www.carwale.com/tata-cars/altroz/accomplished-s-cng-12l-automatic-amt/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/accomplished-s-cng-12l-automatic-amt/,2026-06-16 23:17:41
Tata,Altroz,Accomplished S CNG 1.2L Manual,accomplished-s-cng-12l-manual,https://www.carwale.com/tata-cars/altroz/accomplished-s-cng-12l-manual/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/accomplished-s-cng-12l-manual/,2026-06-16 23:17:46
Tata,Altroz,Accomplished S Diesel 1.5L Turbo Manual,accomplished-s-diesel-15l-turbo-manual,https://www.carwale.com/tata-cars/altroz/accomplished-s-diesel-15l-turbo-manual/,Rs. 10.70 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/accomplished-s-diesel-15l-turbo-manual/,2026-06-16 23:17:50
Tata,Altroz,Accomplished S Petrol 1.2L Automatic (DCT),accomplished-s-petrol-12l-automatic-dct,https://www.carwale.com/tata-cars/altroz/accomplished-s-petrol-12l-automatic-dct/,Rs. 10.70 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/accomplished-s-petrol-12l-automatic-dct/,2026-06-16 23:17:54
Tata,Altroz,Accomplished S Petrol 1.2L Manual,accomplished-s-petrol-12l-manual,https://www.carwale.com/tata-cars/altroz/accomplished-s-petrol-12l-manual/,Rs. 10.70 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/accomplished-s-petrol-12l-manual/,2026-06-16 23:17:59
Tata,Altroz,Creative CNG 1.2L Automatic (AMT),creative-cng-12l-automatic-amt,https://www.carwale.com/tata-cars/altroz/creative-cng-12l-automatic-amt/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/creative-cng-12l-automatic-amt/,2026-06-16 23:18:03
Tata,Altroz,Creative CNG 1.2L Manual,creative-cng-12l-manual,https://www.carwale.com/tata-cars/altroz/creative-cng-12l-manual/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/creative-cng-12l-manual/,2026-06-16 23:18:08
Tata,Altroz,Creative Petrol 1.2L Automatic (AMT),creative-petrol-12l-automatic-amt,https://www.carwale.com/tata-cars/altroz/creative-petrol-12l-automatic-amt/,Rs. 9.34 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/creative-petrol-12l-automatic-amt/,2026-06-16 23:18:12
Tata,Altroz,Creative Petrol 1.2L Manual,creative-petrol-12l-manual,https://www.carwale.com/tata-cars/altroz/creative-petrol-12l-manual/,Rs. 9.34 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/creative-petrol-12l-manual/,2026-06-16 23:18:17
Tata,Altroz,Creative S CNG 1.2L Automatic (AMT),creative-s-cng-12l-automatic-amt,https://www.carwale.com/tata-cars/altroz/creative-s-cng-12l-automatic-amt/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/creative-s-cng-12l-automatic-amt/,2026-06-16 23:18:21
Tata,Altroz,Creative S CNG 1.2L Manual,creative-s-cng-12l-manual,https://www.carwale.com/tata-cars/altroz/creative-s-cng-12l-manual/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/creative-s-cng-12l-manual/,2026-06-16 23:18:25
Tata,Altroz,Creative S Diesel 1.5L Turbo Manual,creative-s-diesel-15l-turbo-manual,https://www.carwale.com/tata-cars/altroz/creative-s-diesel-15l-turbo-manual/,Rs. 9.73 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/creative-s-diesel-15l-turbo-manual/,2026-06-16 23:18:30
Tata,Altroz,Creative S Petrol 1.2L Automatic (AMT),creative-s-petrol-12l-automatic-amt,https://www.carwale.com/tata-cars/altroz/creative-s-petrol-12l-automatic-amt/,Rs. 9.73 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/creative-s-petrol-12l-automatic-amt/,2026-06-16 23:18:34
Tata,Altroz,Creative S Petrol 1.2L Automatic (DCT),creative-s-petrol-12l-automatic-dct,https://www.carwale.com/tata-cars/altroz/creative-s-petrol-12l-automatic-dct/,Rs. 9.73 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/creative-s-petrol-12l-automatic-dct/,2026-06-16 23:18:38
Tata,Altroz,Creative S Petrol 1.2L Manual,creative-s-petrol-12l-manual,https://www.carwale.com/tata-cars/altroz/creative-s-petrol-12l-manual/,Rs. 9.73 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/creative-s-petrol-12l-manual/,2026-06-16 23:18:43
Tata,Altroz,Pure CNG 1.2L Automatic (AMT),pure-cng-12l-automatic-amt,https://www.carwale.com/tata-cars/altroz/pure-cng-12l-automatic-amt/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/pure-cng-12l-automatic-amt/,2026-06-16 23:18:47
Tata,Altroz,Pure CNG 1.2L Manual,pure-cng-12l-manual,https://www.carwale.com/tata-cars/altroz/pure-cng-12l-manual/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/pure-cng-12l-manual/,2026-06-16 23:18:51
Tata,Altroz,Pure Diesel 1.5L Turbo Manual,pure-diesel-15l-turbo-manual,https://www.carwale.com/tata-cars/altroz/pure-diesel-15l-turbo-manual/,Rs. 8.29 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",18.5 kmpl,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/pure-diesel-15l-turbo-manual/,2026-06-16 23:18:56
Tata,Altroz,Pure Petrol 1.2L Automatic (AMT),pure-petrol-12l-automatic-amt,https://www.carwale.com/tata-cars/altroz/pure-petrol-12l-automatic-amt/,Rs. 8.29 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",18.5 kmpl,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/pure-petrol-12l-automatic-amt/,2026-06-16 23:19:00
Tata,Altroz,Pure Petrol 1.2L Manual,pure-petrol-12l-manual,https://www.carwale.com/tata-cars/altroz/pure-petrol-12l-manual/,Rs. 8.29 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",18.5 kmpl,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/pure-petrol-12l-manual/,2026-06-16 23:19:05
Tata,Altroz,Pure S CNG 1.2L Automatic (AMT),pure-s-cng-12l-automatic-amt,https://www.carwale.com/tata-cars/altroz/pure-s-cng-12l-automatic-amt/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/pure-s-cng-12l-automatic-amt/,2026-06-16 23:19:09
Tata,Altroz,Pure S CNG 1.2L Manual,pure-s-cng-12l-manual,https://www.carwale.com/tata-cars/altroz/pure-s-cng-12l-manual/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/pure-s-cng-12l-manual/,2026-06-16 23:19:13
Tata,Altroz,Pure S Petrol 1.2L Automatic (AMT),pure-s-petrol-12l-automatic-amt,https://www.carwale.com/tata-cars/altroz/pure-s-petrol-12l-automatic-amt/,Rs. 8.65 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/pure-s-petrol-12l-automatic-amt/,2026-06-16 23:19:17
Tata,Altroz,Pure S Petrol 1.2L Manual,pure-s-petrol-12l-manual,https://www.carwale.com/tata-cars/altroz/pure-s-petrol-12l-manual/,Rs. 8.65 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/pure-s-petrol-12l-manual/,2026-06-16 23:19:22
Tata,Altroz,Smart CNG 1.2L Manual,smart-cng-12l-manual,https://www.carwale.com/tata-cars/altroz/smart-cng-12l-manual/,Rs. 8.30 Lakh,CNG,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",,72 bhp,103 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/smart-cng-12l-manual/,2026-06-16 23:19:26
Tata,Altroz,Smart Petrol 1.2L Manual,smart-petrol-12l-manual,https://www.carwale.com/tata-cars/altroz/smart-petrol-12l-manual/,Rs. 7.38 Lakh,Petrol,Manual,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC, Liquid Cooled",19.5 kmpl,87 bhp,115 Nm,5,6,Hatchback,https://www.carwale.com/tata-cars/altroz/smart-petrol-12l-manual/,2026-06-16 23:19:30
Tata,Harrier Ev,Adventure 2WD 65.0 kWh,adventure-2wd-650-kwh,https://www.carwale.com/tata-cars/harrier-ev/adventure-2wd-650-kwh/,Rs. 22.66 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,6,SUV,https://www.carwale.com/tata-cars/harrier-ev/adventure-2wd-650-kwh/,2026-06-16 23:19:35
Tata,Harrier Ev,Adventure 2WD 65.0 kWh ACFC,adventure-2wd-650-kwh-acfc,https://www.carwale.com/tata-cars/harrier-ev/adventure-2wd-650-kwh-acfc/,Rs. 22.66 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,6,SUV,https://www.carwale.com/tata-cars/harrier-ev/adventure-2wd-650-kwh-acfc/,2026-06-16 23:19:39
Tata,Harrier Ev,Adventure S  2WD 65.0 kWh,adventure-s-2wd-650-kwh,https://www.carwale.com/tata-cars/harrier-ev/adventure-s-2wd-650-kwh/,Rs. 23.18 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,6,SUV,https://www.carwale.com/tata-cars/harrier-ev/adventure-s-2wd-650-kwh/,2026-06-16 23:19:44
Tata,Harrier Ev,Adventure S  2WD 65.0 kWh ACFC,adventure-s-2wd-650-kwh-acfc,https://www.carwale.com/tata-cars/harrier-ev/adventure-s-2wd-650-kwh-acfc/,Rs. 23.18 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,6,SUV,https://www.carwale.com/tata-cars/harrier-ev/adventure-s-2wd-650-kwh-acfc/,2026-06-16 23:19:48
Tata,Harrier Ev,Empowered 2WD 75.0 kWh,empowered-2wd-750-kwh,https://www.carwale.com/tata-cars/harrier-ev/empowered-2wd-750-kwh/,Rs. 28.64 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier-ev/empowered-2wd-750-kwh/,2026-06-16 23:19:53
Tata,Harrier Ev,Empowered 2WD 75.0 kWh ACFC,empowered-2wd-750-kwh-acfc,https://www.carwale.com/tata-cars/harrier-ev/empowered-2wd-750-kwh-acfc/,Rs. 28.64 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier-ev/empowered-2wd-750-kwh-acfc/,2026-06-16 23:19:57
Tata,Harrier Ev,Empowered AWD 75.0 kWh,empowered-awd-750-kwh,https://www.carwale.com/tata-cars/harrier-ev/empowered-awd-750-kwh/,Rs. 28.64 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier-ev/empowered-awd-750-kwh/,2026-06-16 23:20:02
Tata,Harrier Ev,Empowered AWD 75.0 kWh ACFC,empowered-awd-750-kwh-acfc,https://www.carwale.com/tata-cars/harrier-ev/empowered-awd-750-kwh-acfc/,Rs. 28.64 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier-ev/empowered-awd-750-kwh-acfc/,2026-06-16 23:20:06
Tata,Harrier Ev,Empowered Stealth Edition 2WD 75.0 kWh,empowered-stealth-edition-2wd-750-kwh,https://www.carwale.com/tata-cars/harrier-ev/empowered-stealth-edition-2wd-750-kwh/,Rs. 29.41 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier-ev/empowered-stealth-edition-2wd-750-kwh/,2026-06-16 23:20:11
Tata,Harrier Ev,Empowered Stealth Edition 2WD 75.0 kWh ACFC,empowered-stealth-edition-2wd-750-kwh-acfc,https://www.carwale.com/tata-cars/harrier-ev/empowered-stealth-edition-2wd-750-kwh-acfc/,Rs. 29.41 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier-ev/empowered-stealth-edition-2wd-750-kwh-acfc/,2026-06-16 23:20:15
Tata,Harrier Ev,Empowered Stealth Edition AWD 75.0 kWh,empowered-stealth-edition-awd-750-kwh,https://www.carwale.com/tata-cars/harrier-ev/empowered-stealth-edition-awd-750-kwh/,Rs. 29.41 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier-ev/empowered-stealth-edition-awd-750-kwh/,2026-06-16 23:20:20
Tata,Harrier Ev,Empowered Stealth Edition AWD 75.0 kWh ACFC,empowered-stealth-edition-awd-750-kwh-acfc,https://www.carwale.com/tata-cars/harrier-ev/empowered-stealth-edition-awd-750-kwh-acfc/,Rs. 29.41 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier-ev/empowered-stealth-edition-awd-750-kwh-acfc/,2026-06-16 23:20:24
Tata,Harrier Ev,Fearless Plus 2WD 65.0 kWh,fearless-plus-2wd-650-kwh,https://www.carwale.com/tata-cars/harrier-ev/fearless-plus-2wd-650-kwh/,Rs. 25.03 Lakh,Electric,Automatic,,,235 bhp,315 Nm,5,7,SUV,https://www.carwale.com/tata-cars/harrier-ev/fearless-plus-2wd-650-kwh/,2026-06-16 23:20:29
