brand_name,model_name,variant_name,variant_slug,variant_url,price,fuel_type,transmission,engine,mileage,power,torque,seating_capacity,airbags,body_type,source_url,scraped_at
Audi,Q5,Signature Edition,signature-edition,https://www.carwale.com/audi-cars/q5/signature-edition/,Rs. 69.86 Lakh,Petrol,Automatic,1984 cc,,261 bhp,370 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q5/signature-edition/,2026-06-19 10:44:09
Audi,S5 Sportback,3.0 TFSI Quattro,3-0-tfsi-quattro,https://www.carwale.com/audi-cars/s5-sportback/30-tfsi-quattro/,Rs. 73.57 Lakh,Petrol,Automatic,2994 cc,10.0 kmpl,349 bhp,500 Nm,5,10,Coupe,https://www.carwale.com/audi-cars/s5-sportback/30-tfsi-quattro/,2026-06-19 10:44:10
Audi,Q5,Technology 45 TFSI,technology-45-tfsi,https://www.carwale.com/audi-cars/q5/technology-45-tfsi/,Rs. 70.73 Lakh,Petrol,Automatic,1984 cc,,261 bhp,370 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q5/technology-45-tfsi/,2026-06-19 10:44:11
Audi,Q3 Sportback,Signature Edition,signature-edition,https://www.carwale.com/audi-cars/q3-sportback/signature-edition/,Rs. 53.55 Lakh,Petrol,Automatic,1984 cc,,193 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3-sportback/signature-edition/,2026-06-19 10:44:12
Audi,Q3 Sportback,Bold Edition,bold-edition,https://www.carwale.com/audi-cars/q3-sportback/bold-edition/,Rs. 53.85 Lakh,Petrol,Automatic,1984 cc,,193 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3-sportback/bold-edition/,2026-06-19 10:44:13
Audi,Q3 Sportback,Technology Plus S-line,technology-plus-s-line,https://www.carwale.com/audi-cars/q3-sportback/technology-plus-s-line/,Rs. 54.25 Lakh,Petrol,Automatic,1984 cc,,193 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3-sportback/technology-plus-s-line/,2026-06-19 10:44:13
Audi,S5 Sportback,Platinum Edition,platinum-edition,https://www.carwale.com/audi-cars/s5-sportback/platinum-edition/,Rs. 80.50 Lakh,Petrol,Automatic,2994 cc,10.5 kmpl,349 bhp,500 Nm,5,10,Coupe,https://www.carwale.com/audi-cars/s5-sportback/platinum-edition/,2026-06-19 10:44:13
Audi,Q3 Sportback,Technology Plus S-line [2023-2024],technology-plus-s-line-2023-2024,https://www.carwale.com/audi-cars/q3-sportback/technology-plus-s-line-2023-2024/,Rs. 54.76 Lakh,Petrol,Automatic,1984 cc,,193 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3-sportback/technology-plus-s-line-2023-2024/,2026-06-19 10:44:15
Audi,E Tron Gt,RS,rs,https://www.carwale.com/audi-cars/e-tron-gt/rs/,Rs. 1.95 Crore,Electric,Automatic,93.4 kWh Battery,,523 bhp,830 Nm,5,7,Coupe,https://www.carwale.com/audi-cars/e-tron-gt/rs/,2026-06-19 10:44:16
Audi,Sq8,4.0 Petrol Turbo Automatic,4-0-petrol-turbo-automatic,https://www.carwale.com/audi-cars/sq8/40-petrol-turbo-automatic/,Rs. 1.78 Crore,Petrol,Automatic,3996 cc,,500 bhp,770 Nm,5,6,SUV,https://www.carwale.com/audi-cars/sq8/40-petrol-turbo-automatic/,2026-06-19 10:44:17
Audi,A8 L,Celebration Edition,celebration-edition,https://www.carwale.com/audi-cars/a8-l/celebration-edition/,Rs. 1.27 Crore,Electric,Automatic,2995 cc,,344 bhp,500 Nm,4,6,Sedan,https://www.carwale.com/audi-cars/a8-l/celebration-edition/,2026-06-19 10:44:17
Audi,A8 L,Technology,technology,https://www.carwale.com/audi-cars/a8-l/technology/,Rs. 1.54 Crore,Electric,Automatic,2995 cc,,344 bhp,500 Nm,4,6,Sedan,https://www.carwale.com/audi-cars/a8-l/technology/,2026-06-19 10:44:17
Audi,E Tron Gt,S,s,https://www.carwale.com/audi-cars/e-tron-gt/s/,Rs. 1.72 Crore,Electric,Automatic,93.4 kWh Battery,,637 bhp,630 Nm,5,7,Coupe,https://www.carwale.com/audi-cars/e-tron-gt/s/,2026-06-19 10:44:18
Audi,E Tron Sportback,55,55,https://www.carwale.com/audi-cars/e-tron-sportback/55/,Rs. 1.20 Crore,Electric,Automatic,95 kWh Battery,,402 bhp,664 Nm,5,8,,https://www.carwale.com/audi-cars/e-tron-sportback/55/,2026-06-19 10:44:19
Audi,E Tron Sportback,55 Technology,55-technology,https://www.carwale.com/audi-cars/e-tron-sportback/55-technology/,Rs. 1.26 Crore,Electric,Automatic,95 kWh Battery,,402 bhp,664 Nm,5,8,,https://www.carwale.com/audi-cars/e-tron-sportback/55-technology/,2026-06-19 10:44:20
Audi,E Tron,50,50,https://www.carwale.com/audi-cars/e-tron/50/,Rs. 1.02 Crore,Electric,Automatic,71 kWh Battery,,402 bhp,540 Nm,5,8,SUV,https://www.carwale.com/audi-cars/e-tron/50/,2026-06-19 10:44:21
Audi,E Tron,55,55,https://www.carwale.com/audi-cars/e-tron/55/,Rs. 1.19 Crore,Electric,Automatic,95 kWh Battery,,308 bhp,664 Nm,5,8,SUV,https://www.carwale.com/audi-cars/e-tron/55/,2026-06-19 10:44:21
Audi,E Tron,55 Technology,55-technology,https://www.carwale.com/audi-cars/e-tron/55-technology/,Rs. 1.25 Crore,Electric,Automatic,95 kWh Battery,,308 bhp,664 Nm,5,8,SUV,https://www.carwale.com/audi-cars/e-tron/55-technology/,2026-06-19 10:44:22
Audi,Q8 E Tron,50,50,https://www.carwale.com/audi-cars/q8-e-tron/50/,Rs. 1.15 Crore,Electric,Automatic,95 kWh Battery,,402 bhp,664 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q8-e-tron/50/,2026-06-19 10:44:23
Audi,Rs7 Sportback,4.0L TFSI,4-0l-tfsi,https://www.carwale.com/audi-cars/rs7-sportback/40l-tfsi/,Rs. 2.23 Crore,Petrol,Automatic,3996 cc,8.7 kmpl,591 bhp,800 Nm,4,8,,https://www.carwale.com/audi-cars/rs7-sportback/40l-tfsi/,2026-06-19 10:44:24
Audi,Q8 Sportback E Tron,50,50,https://www.carwale.com/audi-cars/q8-sportback-e-tron/50/,Rs. 1.19 Crore,Electric,Automatic,95 kWh Battery,,402 bhp,664 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/q8-sportback-e-tron/50/,2026-06-19 10:44:24
Audi,Q8 E Tron,55,55,https://www.carwale.com/audi-cars/q8-e-tron/55/,Rs. 1.27 Crore,Electric,Automatic,114 kWh Battery,,335 bhp,664 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q8-e-tron/55/,2026-06-19 10:44:25
Audi,Q8 Sportback E Tron,55,55,https://www.carwale.com/audi-cars/q8-sportback-e-tron/55/,Rs. 1.32 Crore,Electric,Automatic,114 kWh Battery,,335 bhp,664 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/q8-sportback-e-tron/55/,2026-06-19 10:44:25
Audi,A5,S5,s5,https://www.carwale.com/audi-cars/a5/s5/,Rs. 72.66 Lakh,Petrol,Automatic,2995 cc,,349 bhp,500 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/a5/s5/,2026-06-19 10:44:26
Audi,A5,Sportback 40 TDI,sportback-40-tdi,https://www.carwale.com/audi-cars/a5/sportback-40-tdi/,Rs. 60.62 Lakh,Diesel,Automatic,1968 cc,,188 bhp,400 Nm,5,6,Sedan,https://www.carwale.com/audi-cars/a5/sportback-40-tdi/,2026-06-19 10:44:28
Audi,A5,Sportback 35 TDI,sportback-35-tdi,https://www.carwale.com/audi-cars/a5/sportback-35-tdi/,Rs. 55.44 Lakh,Diesel,Automatic,1968 cc,,188 bhp,320 Nm,5,,Sedan,https://www.carwale.com/audi-cars/a5/sportback-35-tdi/,2026-06-19 10:44:28
Audi,New A3,Premium 35 TFSi,premium-35-tfsi,https://www.carwale.com/audi-cars/new-a3/premium-35-tfsi/,Rs. 35.00 Lakh,Petrol,Automatic,2995 cc,,335 bhp,,7,,,https://www.carwale.com/audi-cars/new-a3/premium-35-tfsi/,2026-06-19 10:44:28
Audi,New A3,Premium Plus 35 TFSi,premium-plus-35-tfsi,https://www.carwale.com/audi-cars/new-a3/premium-plus-35-tfsi/,Rs. 5.50 Lakh,Petrol,Automatic,2995 cc,,335 bhp,,7,,,https://www.carwale.com/audi-cars/new-a3/premium-plus-35-tfsi/,2026-06-19 10:44:29
Audi,New A3,Standard 35 TFSi,standard-35-tfsi,https://www.carwale.com/audi-cars/new-a3/standard-35-tfsi/,Rs. 35.00 Lakh,Petrol,Automatic,2995 cc,,335 bhp,,7,,,https://www.carwale.com/audi-cars/new-a3/standard-35-tfsi/,2026-06-19 10:44:30
Audi,S6,4.0 TFSI [2013-2016],4-0-tfsi-2013-2016,https://www.carwale.com/audi-cars/s6/40-tfsi-2013-2016/,Rs. 96.36 Lakh,Petrol,Automatic,3993 cc,,420 bhp,550 Nm,5,,Sedan,https://www.carwale.com/audi-cars/s6/40-tfsi-2013-2016/,2026-06-19 10:44:31
Audi,New A3,Technology 35 TFSi,technology-35-tfsi,https://www.carwale.com/audi-cars/new-a3/technology-35-tfsi/,Rs. 31.21 Lakh,Petrol,Automatic,2995 cc,,335 bhp,,7,,,https://www.carwale.com/audi-cars/new-a3/technology-35-tfsi/,2026-06-19 10:44:31
Audi,S6,4.0 TFSI,4-0-tfsi,https://www.carwale.com/audi-cars/s6/40-tfsi/,Rs. 95.25 Lakh,Petrol,Automatic,3993 cc,,420 bhp,550 Nm,5,,Sedan,https://www.carwale.com/audi-cars/s6/40-tfsi/,2026-06-19 10:44:32
Audi,R8,5.2 V10,5-2-v10,https://www.carwale.com/audi-cars/r8/52-v10/,Rs. 2.30 Crore,Petrol,Manual,5204 cc,7.1 kmpl,533 bhp,540 Nm,2,4,Coupe,https://www.carwale.com/audi-cars/r8/52-v10/,2026-06-19 10:44:33
Audi,R8,5.2 V10 Plus,5-2-v10-plus,https://www.carwale.com/audi-cars/r8/52-v10-plus/,Rs. 2.72 Crore,Petrol,Automatic,5204 cc,6.71 kmpl,602 bhp,560 Nm,2,6,Coupe,https://www.carwale.com/audi-cars/r8/52-v10-plus/,2026-06-19 10:44:33
Audi,Tt,45 TFSI,45-tfsi,https://www.carwale.com/audi-cars/tt/45-tfsi/,Rs. 65.43 Lakh,Petrol,Automatic,1984 cc,,227 bhp,370 Nm,2,,Coupe,https://www.carwale.com/audi-cars/tt/45-tfsi/,2026-06-19 10:44:35
Audi,Q2,Premium 40 TFSI quattro,premium-40-tfsi-quattro,https://www.carwale.com/audi-cars/q2/premium-40-tfsi-quattro/,Rs. 40.90 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/premium-40-tfsi-quattro/,2026-06-19 10:44:35
Audi,Q2,Premium Plus I 40 TFSI quattro,premium-plus-i-40-tfsi-quattro,https://www.carwale.com/audi-cars/q2/premium-plus-i-40-tfsi-quattro/,Rs. 44.65 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/premium-plus-i-40-tfsi-quattro/,2026-06-19 10:44:36
Audi,Q2,Premium Plus II 40 TFSI quattro,premium-plus-ii-40-tfsi-quattro,https://www.carwale.com/audi-cars/q2/premium-plus-ii-40-tfsi-quattro/,Rs. 45.15 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/premium-plus-ii-40-tfsi-quattro/,2026-06-19 10:44:37
Audi,Q2,Standard 40 TFSI quattro,standard-40-tfsi-quattro,https://www.carwale.com/audi-cars/q2/standard-40-tfsi-quattro/,Rs. 35.00 Lakh,Petrol,Automatic,1984 cc,15.0 kmpl,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/standard-40-tfsi-quattro/,2026-06-19 10:44:37
Audi,Q2,Standard 40 TFSI quattro With Sunroof,standard-40-tfsi-quattro-with-sunroof,https://www.carwale.com/audi-cars/q2/standard-40-tfsi-quattro-with-sunroof/,Rs. 36.50 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/standard-40-tfsi-quattro-with-sunroof/,2026-06-19 10:44:38
BMW,2 Series Gran Coupe,218 M Sport,218-m-sport,https://www.carwale.com/bmw-cars/2-series-gran-coupe/218-m-sport/,Rs. 45.80 Lakh,Petrol,Automatic,1499 cc,,154 bhp,230 Nm,5,6,Coupe,https://www.carwale.com/bmw-cars/2-series-gran-coupe/218-m-sport/,2026-06-19 10:44:39
Audi,Q2,Technology 40 TFSI quattro,technology-40-tfsi-quattro,https://www.carwale.com/audi-cars/q2/technology-40-tfsi-quattro/,Rs. 48.90 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/technology-40-tfsi-quattro/,2026-06-19 10:44:40
BMW,2 Series Gran Coupe,218 M Sport Pro,218-m-sport-pro,https://www.carwale.com/bmw-cars/2-series-gran-coupe/218-m-sport-pro/,Rs. 48.20 Lakh,Petrol,Automatic,1499 cc,,154 bhp,230 Nm,5,6,Coupe,https://www.carwale.com/bmw-cars/2-series-gran-coupe/218-m-sport-pro/,2026-06-19 10:44:40
BMW,M4,CS,cs,https://www.carwale.com/bmw-cars/m4/cs/,Rs. 1.79 Crore,Petrol,Automatic,2993 cc,10.0 kmpl,543 bhp,650 Nm,4,6,Coupe,https://www.carwale.com/bmw-cars/m4/cs/,2026-06-19 10:44:41
BMW,M4,Competition,competition,https://www.carwale.com/bmw-cars/m4/competition/,Rs. 1.55 Crore,Petrol,Automatic,2993 cc,10.0 kmpl,523 bhp,650 Nm,4,6,Coupe,https://www.carwale.com/bmw-cars/m4/competition/,2026-06-19 10:44:42
BMW,3 Series,320Ld M Sport,320ld-m-sport,https://www.carwale.com/bmw-cars/3-series/320ld-m-sport/,Rs. 63.50 Lakh,Diesel,Automatic,1998 cc,,188 bhp,400 Nm,5,6,Sedan,https://www.carwale.com/bmw-cars/3-series/320ld-m-sport/,2026-06-19 10:44:43
BMW,3 Series,320Ld M Sport Pro,320ld-m-sport-pro,https://www.carwale.com/bmw-cars/3-series/320ld-m-sport-pro/,Rs. 61.49 Lakh,Diesel,Automatic,1998 cc,,188 bhp,400 Nm,5,6,Sedan,https://www.carwale.com/bmw-cars/3-series/320ld-m-sport-pro/,2026-06-19 10:44:43
BMW,3 Series,330Li M Sport,330li-m-sport,https://www.carwale.com/bmw-cars/3-series/330li-m-sport/,Rs. 62.00 Lakh,Petrol,Automatic,1998 cc,11.5 kmpl,255 bhp,400 Nm,5,6,Sedan,https://www.carwale.com/bmw-cars/3-series/330li-m-sport/,2026-06-19 10:44:44
BMW,3 Series,50 Jahre Edition,50-jahre-edition,https://www.carwale.com/bmw-cars/3-series/50-jahre-edition/,Rs. 60.55 Lakh,Petrol,Automatic,1998 cc,,255 bhp,400 Nm,5,6,Sedan,https://www.carwale.com/bmw-cars/3-series/50-jahre-edition/,2026-06-19 10:44:44
BMW,M340I,50 Jahre Edition,50-jahre-edition,https://www.carwale.com/bmw-cars/m340i/50-jahre-edition/,Rs. 72.75 Lakh,Petrol,Automatic,2998 cc,,369 bhp,500 Nm,5,6,,https://www.carwale.com/bmw-cars/m340i/50-jahre-edition/,2026-06-19 10:44:46
BMW,M340I,xDrive Shadow Edition,xdrive-shadow-edition,https://www.carwale.com/bmw-cars/m340i/xdrive-shadow-edition/,Rs. 3.00 Lakh,Petrol,Automatic,4395 cc,,717 bhp,630 Nm,5,8,,https://www.carwale.com/bmw-cars/m340i/xdrive-shadow-edition/,2026-06-19 10:44:46
BMW,M340I,xDrive [2022-2023],xdrive-2022-2023,https://www.carwale.com/bmw-cars/m340i/xdrive-2022-2023/,Rs. 69.20 Lakh,Petrol,Automatic,2998 cc,12.0 kmpl,369 bhp,500 Nm,5,6,,https://www.carwale.com/bmw-cars/m340i/xdrive-2022-2023/,2026-06-19 10:44:47
BMW,M340I,xDrive,xdrive,https://www.carwale.com/bmw-cars/m340i/xdrive/,Rs. 76.40 Lakh,Petrol,Automatic,2998 cc,,369 bhp,500 Nm,5,6,,https://www.carwale.com/bmw-cars/m340i/xdrive/,2026-06-19 10:44:48
BMW,X1,sDrive18d M Sport,sdrive18d-m-sport,https://www.carwale.com/bmw-cars/x1/sdrive18d-m-sport/,Rs. 52.90 Lakh,Diesel,Automatic,1995 cc,,148 bhp,360 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x1/sdrive18d-m-sport/,2026-06-19 10:44:48
BMW,X1,sDrive18i M Sport,sdrive18i-m-sport,https://www.carwale.com/bmw-cars/x1/sdrive18i-m-sport/,Rs. 50.90 Lakh,Petrol,Automatic,1499 cc,,134 bhp,230 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x1/sdrive18i-m-sport/,2026-06-19 10:44:49
BMW,M5,Competition,competition,https://www.carwale.com/bmw-cars/m5/competition/,Rs. 2.05 Crore,Electric,Automatic,4395 cc,,717 bhp,1000 Nm,5,7,Sedan,https://www.carwale.com/bmw-cars/m5/competition/,2026-06-19 10:44:50
BMW,X7,Signature Edition,signature-edition,https://www.carwale.com/bmw-cars/x7/signature-edition/,Rs. 1.26 Crore,Electric,Automatic,2998 cc,,375 bhp,520 Nm,6,8,SUV,https://www.carwale.com/bmw-cars/x7/signature-edition/,2026-06-19 10:44:51
BMW,X7,xDrive40d DPE 7 Seater [2024-2025],xdrive40d-dpe-7-seater-2024-2025,https://www.carwale.com/bmw-cars/x7/xdrive40d-dpe-7-seater-2024-2025/,Rs. 47.50 Lakh,Electric,Automatic,2993 cc,,335.25bhp,700Nm,6,9,SUV,https://www.carwale.com/bmw-cars/x7/xdrive40d-dpe-7-seater-2024-2025/,2026-06-19 10:44:52
BMW,X7,xDrive40d DPE 7 Seater,xdrive40d-dpe-7-seater,https://www.carwale.com/bmw-cars/x7/xdrive40d-dpe-7-seater/,Rs. 1.29 Crore,Electric,Automatic,2993 cc,,335 bhp,700 Nm,7,8,SUV,https://www.carwale.com/bmw-cars/x7/xdrive40d-dpe-7-seater/,2026-06-19 10:44:52
BMW,X7,xDrive40d M Sport,xdrive40d-m-sport,https://www.carwale.com/bmw-cars/x7/xdrive40d-m-sport/,Rs. 1.32 Crore,Electric,Automatic,2993 cc,,335 bhp,700 Nm,6,8,SUV,https://www.carwale.com/bmw-cars/x7/xdrive40d-m-sport/,2026-06-19 10:44:53
BMW,X5,xDrive30d M Sport,xdrive30d-m-sport,https://www.carwale.com/bmw-cars/x5/xdrive30d-m-sport/,Rs. 1.12 Crore,Diesel,Automatic,2993 cc,,282 bhp,650 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x5/xdrive30d-m-sport/,2026-06-19 10:44:54
BMW,X7,xDrive40i M Sport,xdrive40i-m-sport,https://www.carwale.com/bmw-cars/x7/xdrive40i-m-sport/,Rs. 1.28 Crore,Electric,Automatic,2998 cc,,375 bhp,520 Nm,6,8,SUV,https://www.carwale.com/bmw-cars/x7/xdrive40i-m-sport/,2026-06-19 10:44:54
BMW,X7,xDrive40d M Sport Pro,xdrive40d-m-sport-pro,https://www.carwale.com/bmw-cars/x7/xdrive40d-m-sport-pro/,Rs. 1.33 Crore,Electric,Automatic,2993 cc,,335 bhp,700 Nm,6,8,SUV,https://www.carwale.com/bmw-cars/x7/xdrive40d-m-sport-pro/,2026-06-19 10:44:55
BMW,X5,xDrive30d M Sport Pro,xdrive30d-m-sport-pro,https://www.carwale.com/bmw-cars/x5/xdrive30d-m-sport-pro/,Rs. 1.11 Crore,Diesel,Automatic,2993 cc,,282 bhp,650 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x5/xdrive30d-m-sport-pro/,2026-06-19 10:44:55
BMW,X5,xDrive30d xLine,xdrive30d-xline,https://www.carwale.com/bmw-cars/x5/xdrive30d-xline/,Rs. 97.40 Lakh,Diesel,Automatic,2993 cc,,282 bhp,650 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x5/xdrive30d-xline/,2026-06-19 10:44:56
BMW,X5,xDrive40i xLine,xdrive40i-xline,https://www.carwale.com/bmw-cars/x5/xdrive40i-xline/,Rs. 95.40 Lakh,Petrol,Automatic,2998 cc,,375 bhp,520 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x5/xdrive40i-xline/,2026-06-19 10:44:57
BMW,X5,xDrive40i M Sport Pro,xdrive40i-m-sport-pro,https://www.carwale.com/bmw-cars/x5/xdrive40i-m-sport-pro/,Rs. 1.09 Crore,Petrol,Automatic,2998 cc,,375 bhp,520 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x5/xdrive40i-m-sport-pro/,2026-06-19 10:44:58
BMW,X3,xDrive 30 M Sport Pro Petrol 2.0L Turbo Automatic,xdrive-30-m-sport-pro-petrol-2-0l-turbo-automatic,https://www.carwale.com/bmw-cars/x3/xdrive-30-m-sport-pro-petrol-20l-turbo-automatic/,Rs. 75.00 Lakh,Petrol,Automatic,1998 cc,,255 bhp,400 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x3/xdrive-30-m-sport-pro-petrol-20l-turbo-automatic/,2026-06-19 10:44:59
BMW,X3,xDrive20 Petrol 2.0L Turbo Automatic,xdrive20-petrol-2-0l-turbo-automatic,https://www.carwale.com/bmw-cars/x3/xdrive20-petrol-20l-turbo-automatic/,Rs. 72.50 Lakh,Petrol,Automatic,1998 cc,,188 bhp,310 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x3/xdrive20-petrol-20l-turbo-automatic/,2026-06-19 10:44:59
BMW,X3,xDrive20d Diesel 2.0L Turbo Automatic,xdrive20d-diesel-2-0l-turbo-automatic,https://www.carwale.com/bmw-cars/x3/xdrive20d-diesel-20l-turbo-automatic/,Rs. 75.00 Lakh,Diesel,Automatic,1995 cc,,194 bhp,400 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x3/xdrive20d-diesel-20l-turbo-automatic/,2026-06-19 10:45:00
BMW,Z4,M 40i,m-40i,https://www.carwale.com/bmw-cars/z4/m-40i/,Rs. 90.50 Lakh,Petrol,Automatic,2998 cc,,335 bhp,500 Nm,2,4,Convertible,https://www.carwale.com/bmw-cars/z4/m-40i/,2026-06-19 10:45:01
BMW,7 Series,740d M Sport,740d-m-sport,https://www.carwale.com/bmw-cars/7-series/740d-m-sport/,Rs. 1.85 Crore,Diesel,Automatic,2993 cc,,282 bhp,650 Nm,5,7,Sedan,https://www.carwale.com/bmw-cars/7-series/740d-m-sport/,2026-06-19 10:45:02
BMW,Z4,M 40i Pure Impulse MT,m-40i-pure-impulse-mt,https://www.carwale.com/bmw-cars/z4/m-40i-pure-impulse-mt/,Rs. 95.20 Lakh,Petrol,Manual,2998 cc,,335 bhp,500 Nm,2,4,Convertible,https://www.carwale.com/bmw-cars/z4/m-40i-pure-impulse-mt/,2026-06-19 10:45:03
BMW,7 Series,740i M Sport,740i-m-sport,https://www.carwale.com/bmw-cars/7-series/740i-m-sport/,Rs. 1.85 Crore,Petrol,Automatic,2998 cc,18.0 kmpl,375 bhp,520 Nm,5,7,Sedan,https://www.carwale.com/bmw-cars/7-series/740i-m-sport/,2026-06-19 10:45:03
BMW,7 Series,740i [2023],740i-2023,https://www.carwale.com/bmw-cars/7-series/740i-2023/,Rs. 1.70 Crore,Petrol,Automatic,2998 cc,13.0 kmpl,375 bhp,520 Nm,5,7,Sedan,https://www.carwale.com/bmw-cars/7-series/740i-2023/,2026-06-19 10:45:04
BMW,M440I,xDrive Convertible Petrol Turbo Automatic,xdrive-convertible-petrol-turbo-automatic,https://www.carwale.com/bmw-cars/m440i/xdrive-convertible-petrol-turbo-automatic/,Rs. 1.09 Crore,Petrol,Automatic,2998 cc,,369 bhp,500 Nm,4,6,Convertible,https://www.carwale.com/bmw-cars/m440i/xdrive-convertible-petrol-turbo-automatic/,2026-06-19 10:45:05
BMW,Ix1 Lwb,eDrive20L M Sport,edrive20l-m-sport,https://www.carwale.com/bmw-cars/ix1-lwb/edrive20l-m-sport/,Rs. 51.40 Lakh,Electric,Automatic,66.4 kWh Battery,,717 bhp,250 Nm,5,8,,https://www.carwale.com/bmw-cars/ix1-lwb/edrive20l-m-sport/,2026-06-19 10:45:05
BMW,M2,3.0 Petrol Petrol Turbo Automatic,3-0-petrol-petrol-turbo-automatic,https://www.carwale.com/bmw-cars/m2/30-petrol-petrol-turbo-automatic/,Rs. 1.02 Crore,Petrol,Automatic,2993 cc,,453 bhp,550 Nm,4,6,Coupe,https://www.carwale.com/bmw-cars/m2/30-petrol-petrol-turbo-automatic/,2026-06-19 10:45:06
BMW,M2,3.0 Petrol Petrol Turbo Manual,3-0-petrol-petrol-turbo-manual,https://www.carwale.com/bmw-cars/m2/30-petrol-petrol-turbo-manual/,Rs. 1.02 Crore,Petrol,Manual,2993 cc,,453 bhp,550 Nm,4,6,Coupe,https://www.carwale.com/bmw-cars/m2/30-petrol-petrol-turbo-manual/,2026-06-19 10:45:06
BMW,5 Series,530Li Petrol 2.0L Turbo Automatic Aluminium Satinated,530li-petrol-2-0l-turbo-automatic-aluminium-satinated,https://www.carwale.com/bmw-cars/5-series/530li-petrol-20l-turbo-automatic-aluminium-satinated/,Rs. 75.80 Lakh,Petrol,Automatic,1998 cc,,255 bhp,400 Nm,5,9,Sedan,https://www.carwale.com/bmw-cars/5-series/530li-petrol-20l-turbo-automatic-aluminium-satinated/,2026-06-19 10:45:07
BMW,5 Series,530Li Petrol 2.0L Turbo Automatic,530li-petrol-2-0l-turbo-automatic,https://www.carwale.com/bmw-cars/5-series/530li-petrol-20l-turbo-automatic/,Rs. 75.80 Lakh,Petrol,Automatic,1998 cc,,255 bhp,400 Nm,5,9,Sedan,https://www.carwale.com/bmw-cars/5-series/530li-petrol-20l-turbo-automatic/,2026-06-19 10:45:08
BMW,M2,CS Petrol Turbo Automatic,cs-petrol-turbo-automatic,https://www.carwale.com/bmw-cars/m2/cs-petrol-turbo-automatic/,Rs. 1.66 Crore,Petrol,Automatic,2993 cc,,523 bhp,650 Nm,4,6,Coupe,https://www.carwale.com/bmw-cars/m2/cs-petrol-turbo-automatic/,2026-06-19 10:45:09
BMW,Ix1,xDrive30 M Sport,xdrive30-m-sport,https://www.carwale.com/bmw-cars/ix1/xdrive30-m-sport/,Rs. 66.90 Lakh,Electric,Automatic,66.4 kWh Battery,,308 bhp,494 Nm,5,8,SUV,https://www.carwale.com/bmw-cars/ix1/xdrive30-m-sport/,2026-06-19 10:45:10
BMW,Xm,Label,label,https://www.carwale.com/bmw-cars/xm/label/,Rs. 3.15 Crore,Electric,Automatic,4395 cc,,644 bhp,800 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/xm/label/,2026-06-19 10:45:10
BMW,Xm,Plug-in Hybrid,plug-in-hybrid,https://www.carwale.com/bmw-cars/xm/plug-in-hybrid/,Rs. 2.55 Crore,Electric,Automatic,4395 cc,,644 bhp,800 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/xm/plug-in-hybrid/,2026-06-19 10:45:11
BMW,M8,Coupe,coupe,https://www.carwale.com/bmw-cars/m8/coupe/,Rs. 2.38 Crore,Petrol,Automatic,4395 cc,9.0 kmpl,617 bhp,750 Nm,4,6,,https://www.carwale.com/bmw-cars/m8/coupe/,2026-06-19 10:45:12
BMW,M8,Coupe [2020-2023],coupe-2020-2023,https://www.carwale.com/bmw-cars/m8/coupe-2020-2023/,Rs. 2.43 Crore,Petrol,Automatic,4395 cc,11.5 kmpl,591 bhp,750 Nm,4,6,,https://www.carwale.com/bmw-cars/m8/coupe-2020-2023/,2026-06-19 10:45:13
